FL_DATE,OP_CARRIER,OP_CARRIER_FL_NUM,TAIL_NUM,ORIGIN,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2023-01-12,AS,2967,N261AS,MIA,DFW,1540,1544.0,4.0,1906,1905.0,-1.0,0,,0,206,201.0,177.0,1545,0,0,0,0,0
2023-01-12,AS,301,N564AS,BOS,FLL,824,818.0,-6.0,1121,1111.0,-10.0,0,,0,177,173.0,150.0,1327,0,0,0,0,0
2023-01-12,AS,231,N564AS,FLL,SFO,1207,1205.0,-2.0,1425,1437.0,12.0,0,,0,138,152.0,130.0,1035,0,0,0,0,0
2023-01-12,AS,1137,N564AS,SFO,ATL,1528,1546.0,18.0,1656,1713.0,17.0,0,,0,88,87.0,62.0,660,0,0,17,0,0
2023-01-12,AS,916,N564AS,ATL,DTW,1811,1815.0,4.0,2133,2152.0,19.0,0,,0,202,217.0,195.0,1515,0,0,19,0,0
2023-01-12,AS,2318,N103AS,SAN,DTW,635,727.0,52.0,858,958.0,60.0,0,,0,143,151.0,133.0,1072,59,0,0,0,0
2023-01-12,AS,794,N103AS,DTW,ATL,1056,1141.0,45.0,1432,1520.0,48.0,0,,0,216,219.0,197.0,1620,0,0,0,0,48
2023-01-12,AS,1630,N839AS,FLL,JFK,804,800.0,-4.0,1150,1147.0,-3.0,0,,0,226,227.0,209.0,1695,0,0,0,0,0
2023-01-12,AS,2154,N839AS,JFK,LAX,1240,1332.0,52.0,1646,1739.0,53.0,0,,0,246,247.0,230.0,1845,0,0,53,0,0
2023-01-12,AS,1770,N839AS,LAX,BOS,1825,1904.0,39.0,2107,2145.0,38.0,0,,0,162,161.0,144.0,1215,0,0,7,0,30
2023-01-12,AS,1741,N996AS,DFW,IAD,807,805.0,-2.0,1150,1203.0,13.0,0,,0,223,238.0,217.0,1672,0,0,0,0,0
2023-01-12,AS,610,N996AS,IAD,SAN,1303,1255.0,-8.0,1540,1540.0,0.0,0,,0,157,165.0,143.0,1177,0,0,0,0,0
2023-01-12,AS,2658,N836AS,CLT,MSP,727,725.0,-2.0,1039,1052.0,13.0,0,,0,192,207.0,184.0,1440,0,0,0,0,0
2023-01-12,AS,178,N836AS,MSP,ORD,1138,1131.0,-7.0,1336,1324.0,-12.0,0,,0,118,113.0,91.0,885,0,0,0,0,0
2023-01-12,AS,1459,N836AS,ORD,BOS,1413,1410.0,-3.0,1546,1548.0,2.0,0,,0,93,98.0,78.0,697,0,0,0,0,0
2023-01-12,AS,2469,N836AS,BOS,BWI,1648,1643.0,-5.0,1838,1829.0,-9.0,0,,0,110,106.0,81.0,825,0,0,0,0,0
2023-01-12,AS,2565,N369AS,SAN,DEN,621,636.0,15.0,1012,1043.0,31.0,0,,0,231,247.0,226.0,1732,31,0,0,0,0
2023-01-12,AS,2467,N369AS,DEN,MSP,1142,1143.0,1.0,1409,1407.0,-2.0,0,,0,147,144.0,120.0,1102,0,0,0,0,0
2023-01-12,AS,976,N612AS,ORD,DFW,729,733.0,4.0,910,926.0,16.0,0,,0,101,113.0,88.0,757,0,0,16,0,0
2023-01-12,AS,2589,N612AS,DFW,CLT,1016,1015.0,-1.0,1156,1145.0,-11.0,0,,0,100,90.0,75.0,750,0,0,0,0,0
2023-01-12,AS,2459,N612AS,CLT,PHX,1242,1430.0,108.0,1507,1647.0,100.0,0,,0,145,137.0,114.0,1087,0,0,100,0,0
2023-01-12,AS,674,N612AS,PHX,LGA,1738,1900.0,82.0,2051,2219.0,88.0,0,,0,193,199.0,179.0,1447,0,0,0,0,88
2023-01-12,AS,2457,N880AS,TPA,PHX,811,930.0,79.0,926,1044.0,78.0,0,,0,75,74.0,58.0,562,78,0,0,0,0
2023-01-12,AS,1909,N880AS,PHX,LGA,1134,1237.0,63.0,1526,1630.0,64.0,0,,0,232,233.0,211.0,1740,0,0,0,0,64
2023-01-12,AS,407,N880AS,LGA,MIA,1717,1825.0,68.0,1935,2034.0,59.0,0,,0,138,129.0,113.0,1035,0,0,0,17,41
2023-01-12,AS,1524,N282AS,BOS,EWR,651,648.0,-3.0,849,856.0,7.0,0,,0,118,128.0,112.0,885,0,0,0,0,0
2023-01-12,AS,2984,N282AS,EWR,MSP,945,,,1116,,,1,A,0,91,,,682,0,0,0,0,0
2023-01-12,AS,933,N619AS,DTW,PHL,858,857.0,-1.0,1131,1148.0,17.0,0,,0,153,171.0,146.0,1147,0,0,17,0,0
2023-01-12,AS,2764,N619AS,PHL,FLL,1247,1319.0,32.0,1637,1711.0,34.0,0,,0,230,232.0,207.0,1725,0,0,34,0,0
2023-01-12,AS,1878,N619AS,FLL,DTW,1756,1827.0,31.0,2131,2202.0,31.0,0,,0,215,215.0,193.0,1612,0,0,25,0,6
2023-01-12,AS,907,N619AS,DTW,SFO,2252,2306.0,14.0,125,145.0,20.0,0,,0,153,159.0,143.0,1147,0,0,0,0,20
2023-01-12,AS,2741,N208AS,DFW,SAN,614,612.0,-2.0,809,803.0,-6.0,0,,0,115,111.0,95.0,862,0,0,0,0,0
2023-01-12,AS,2620,N208AS,SAN,FLL,851,908.0,17.0,1301,1324.0,23.0,0,,0,250,256.0,232.0,1875,23,0,0,0,0
2023-01-12,AS,2272,N208AS,FLL,DTW,1415,1413.0,-2.0,1713,1723.0,10.0,0,,0,178,190.0,172.0,1335,0,0,0,0,0
2023-01-12,AS,1922,N991AS,MIA,PHL,832,836.0,4.0,1010,1013.0,3.0,0,,0,98,97.0,81.0,735,0,0,0,0,0
2023-01-12,AS,769,N991AS,PHL,DFW,1105,1058.0,-7.0,1424,1415.0,-9.0,0,,0,199,197.0,180.0,1492,0,0,0,0,0
2023-01-12,AS,2588,N991AS,DFW,MIA,1502,1503.0,1.0,1617,1609.0,-8.0,0,,0,75,66.0,49.0,562,0,0,0,0,0
2023-01-12,AS,2877,N740AS,LAS,DEN,857,900.0,3.0,1151,1151.0,0.0,0,,0,174,171.0,151.0,1305,0,0,0,0,0
2023-01-12,AS,760,N740AS,DEN,SAN,1238,1231.0,-7.0,1612,1559.0,-13.0,0,,0,214,208.0,193.0,1605,0,0,0,0,0
2023-01-12,AS,2137,N740AS,SAN,TPA,1646,1650.0,4.0,2040,2035.0,-5.0,0,,0,234,225.0,205.0,1755,0,0,0,0,0
2023-01-12,AS,1179,N740AS,TPA,CLT,2134,2146.0,12.0,104,126.0,22.0,0,,0,210,220.0,195.0,1575,0,0,22,0,0
2023-01-12,AS,2102,N405AS,MCO,PHX,616,616.0,0.0,800,807.0,7.0,0,,0,104,111.0,95.0,780,0,0,0,0,0
2023-01-12,AS,2570,N405AS,PHX,IAD,858,856.0,-2.0,1253,1255.0,2.0,0,,0,235,239.0,216.0,1762,0,0,0,0,0
2023-01-12,AS,2627,N405AS,IAD,DTW,1355,1417.0,22.0,1745,1821.0,36.0,0,,0,230,244.0,222.0,1725,36,0,0,0,0
2023-01-12,NK,967,N961NK,SAN,IAD,843,837.0,-6.0,1149,1137.0,-12.0,0,,0,186,180.0,160.0,1395,0,0,0,0,0
2023-01-12,NK,2012,N961NK,IAD,SFO,1235,1235.0,0.0,1415,1424.0,9.0,0,,0,100,109.0,85.0,750,0,0,0,0,0
2023-01-12,NK,931,N961NK,SFO,JFK,1523,1527.0,4.0,1805,1803.0,-2.0,0,,0,162,156.0,131.0,1215,0,0,0,0,0
2023-01-12,NK,2137,N754NK,LAS,MCO,636,633.0,-3.0,810,825.0,15.0,0,,0,94,112.0,94.0,705,0,0,15,0,0
2023-01-12,NK,1964,N754NK,MCO,TPA,911,904.0,-7.0,1221,1218.0,-3.0,0,,0,190,194.0,172.0,1425,0,0,0,0,0
2023-01-12,NK,2814,N754NK,TPA,MIA,1306,1311.0,5.0,1511,1524.0,13.0,0,,0,125,133.0,111.0,937,0,0,0,0,0
2023-01-12,NK,1044,N754NK,MIA,FLL,1617,1616.0,-1.0,1957,1953.0,-4.0,0,,0,220,217.0,201.0,1650,0,0,0,0,0
2023-01-12,NK,633,N619NK,SFO,IAD,631,653.0,22.0,834,912.0,38.0,0,,0,123,139.0,115.0,922,0,0,38,0,0
2023-01-12,NK,1025,N619NK,IAD,DTW,1012,1042.0,30.0,1320,1407.0,47.0,0,,0,188,205.0,190.0,1410,0,0,0,14,32
2023-01-12,NK,1019,N619NK,DTW,ORD,1454,1616.0,82.0,1819,1947.0,88.0,0,,0,205,211.0,189.0,1537,60,0,0,0,27
2023-01-12,NK,808,N723NK,SEA,EWR,705,703.0,-2.0,1024,1031.0,7.0,0,,0,199,208.0,184.0,1492,0,0,0,0,0
2023-01-12,NK,2906,N723NK,EWR,PHX,1129,1132.0,3.0,1330,1334.0,4.0,0,,0,121,122.0,101.0,907,0,0,0,0,0
2023-01-12,NK,2194,N723NK,PHX,MSP,1426,1439.0,13.0,1759,1813.0,14.0,0,,0,213,214.0,193.0,1597,0,0,0,0,0
2023-01-12,NK,681,N723NK,MSP,DEN,1913,1911.0,-2.0,2310,2313.0,3.0,0,,0,237,242.0,218.0,1777,0,0,0,0,0
2023-01-12,NK,1854,N303NK,JFK,SFO,823,846.0,23.0,1239,1312.0,33.0,0,,0,256,266.0,243.0,1920,0,0,33,0,0
2023-01-12,NK,1102,N303NK,SFO,MSP,1401,1413.0,12.0,1757,1817.0,20.0,0,,0,236,244.0,228.0,1770,0,0,0,0,20
2023-01-12,NK,2224,N256NK,DEN,LGA,711,734.0,23.0,1027,1108.0,41.0,0,,0,196,214.0,197.0,1470,0,0,41,0,0
2023-01-12,NK,2719,N256NK,LGA,DTW,1206,1220.0,14.0,1358,1419.0,21.0,0,,0,112,119.0,104.0,840,0,0,0,0,21
2023-01-12,NK,708,N256NK,DTW,MSP,1512,1506.0,-6.0,1654,1703.0,9.0,0,,0,102,117.0,97.0,765,0,0,0,0,0
2023-01-12,NK,2205,N482NK,DTW,FLL,855,848.0,-7.0,1143,1153.0,10.0,0,,0,168,185.0,168.0,1260,0,0,0,0,0
2023-01-12,NK,686,N482NK,FLL,ORD,1247,1307.0,20.0,1456,1532.0,36.0,0,,0,129,145.0,126.0,967,0,0,36,0,0
2023-01-12,NK,2292,N482NK,ORD,BWI,1618,1638.0,20.0,1932,1950.0,18.0,0,,0,194,192.0,171.0,1455,0,0,5,0,12
2023-01-12,NK,1141,N880NK,MIA,SLC,701,658.0,-3.0,1024,1027.0,3.0,0,,0,203,209.0,190.0,1522,0,0,0,0,0
2023-01-12,NK,2971,N880NK,SLC,BWI,1123,1116.0,-7.0,1529,1540.0,11.0,0,,0,246,264.0,239.0,1845,0,0,0,0,0
2023-01-12,NK,2032,N880NK,BWI,LAX,1639,1642.0,3.0,2004,2011.0,7.0,0,,0,205,209.0,187.0,1537,0,0,0,0,0
2023-01-12,NK,1483,N880NK,LAX,TPA,2104,2124.0,20.0,116,132.0,16.0,0,,0,252,248.0,224.0,1890,0,0,16,0,0
2023-01-12,NK,118,N265NK,MIA,SAN,712,704.0,-8.0,856,838.0,-18.0,0,,0,104,94.0,69.0,780,0,0,0,0,0
2023-01-12,NK,211,N265NK,SAN,PHL,928,921.0,-7.0,1055,1036.0,-19.0,0,,0,87,75.0,53.0,652,0,0,0,0,0
2023-01-12,NK,1098,N265NK,PHL,SLC,1134,1152.0,18.0,1425,1441.0,16.0,0,,0,171,169.0,153.0,1282,16,0,0,0,0
2023-01-12,NK,2685,N265NK,SLC,LGA,1526,1529.0,3.0,1731,1733.0,2.0,0,,0,125,124.0,104.0,937,0,0,0,0,0
2023-01-12,NK,2148,N652NK,ATL,LGA,633,657.0,24.0,806,838.0,32.0,0,,0,93,101.0,83.0,697,32,0,0,0,0
2023-01-12,NK,2274,N652NK,LGA,DTW,930,949.0,19.0,1119,1141.0,22.0,0,,0,109,112.0,89.0,817,0,0,0,13,8
2023-01-12,NK,2626,N652NK,DTW,MSP,1239,1307.0,28.0,1533,1614.0,41.0,0,,0,174,187.0,167.0,1305,32,0,0,0,8
2023-01-12,NK,333,N652NK,MSP,ATL,1711,,,1840,,,1,C,0,89,,,667,0,0,0,0,0
2023-01-12,NK,1571,N897NK,MIA,JFK,812,805.0,-7.0,1003,1004.0,1.0,0,,0,111,119.0,99.0,832,0,0,0,0,0
2023-01-12,NK,1816,N897NK,JFK,MSP,1050,1054.0,4.0,1336,1351.0,15.0,0,,0,166,177.0,159.0,1245,0,0,15,0,0
2023-01-12,NK,2078,N897NK,MSP,LAS,1442,1440.0,-2.0,1608,1604.0,-4.0,0,,0,86,84.0,69.0,645,0,0,0,0,0
2023-01-12,NK,2232,N897NK,LAS,BWI,1653,1650.0,-3.0,2103,2117.0,14.0,0,,0,250,267.0,251.0,1875,0,0,0,0,0
2023-01-12,NK,2785,N643NK,BOS,DEN,608,644.0,36.0,801,844.0,43.0,0,,0,113,120.0,99.0,847,0,0,43,0,0
2023-01-12,NK,1189,N643NK,DEN,BOS,943,1004.0,21.0,1132,1159.0,27.0,0,,0,109,115.0,98.0,817,0,0,3,0,23
2023-01-12,NK,778,N100NK,BOS,CLT,818,818.0,0.0,1003,1008.0,5.0,0,,0,105,110.0,87.0,787,0,0,0,0,0
2023-01-12,NK,1757,N100NK,CLT,DTW,1053,1047.0,-6.0,1232,1241.0,9.0,0,,0,99,114.0,92.0,742,0,0,0,0,0
2023-01-12,NK,2823,N100NK,DTW,PHX,1326,1328.0,2.0,1616,1618.0,2.0,0,,0,170,170.0,149.0,1275,0,0,0,0,0
2023-01-12,NK,571,N713NK,TPA,DFW,859,900.0,1.0,1049,1042.0,-7.0,0,,0,110,102.0,79.0,825,0,0,0,0,0
2023-01-12,NK,2921,N713NK,DFW,MCO,1129,1159.0,30.0,1457,1538.0,41.0,0,,0,208,219.0,199.0,1560,0,0,41,0,0
2023-01-12,NK,603,N431NK,BOS,SEA,716,734.0,18.0,1118,1141.0,23.0,0,,0,242,247.0,228.0,1815,23,0,0,0,0
2023-01-12,NK,2261,N431NK,SEA,IAD,1231,1233.0,2.0,1557,1613.0,16.0,0,,0,206,220.0,204.0,1545,0,0,16,0,0
2023-01-12,NK,2322,N431NK,IAD,EWR,1700,1654.0,-6.0,2102,2052.0,-10.0,0,,0,242,238.0,213.0,1815,0,0,0,0,0
2023-01-12,NK,816,N600NK,DTW,LGA,734,729.0,-5.0,945,950.0,5.0,0,,0,131,141.0,123.0,982,0,0,0,0,0
2023-01-12,NK,406,N600NK,LGA,DFW,1040,1104.0,24.0,1214,1253.0,39.0,0,,0,94,109.0,93.0,705,39,0,0,0,0
2023-01-12,NK,1664,N119NK,SLC,PHL,700,703.0,3.0,912,931.0,19.0,0,,0,132,148.0,124.0,990,0,0,19,0,0
2023-01-12,NK,2836,N119NK,PHL,SAN,1016,1017.0,1.0,1158,1151.0,-7.0,0,,0,102,94.0,76.0,765,0,0,0,0,0
2023-01-12,NK,1989,N214NK,EWR,BOS,728,730.0,2.0,911,902.0,-9.0,0,,0,103,92.0,76.0,772,0,0,0,0,0
2023-01-12,NK,1356,N214NK,BOS,DTW,1000,1036.0,36.0,1212,1240.0,28.0,0,,0,132,124.0,109.0,990,28,0,0,0,0
2023-01-12,NK,1063,N214NK,DTW,MIA,1338,1339.0,1.0,1536,1536.0,0.0,0,,0,118,117.0,94.0,885,0,0,0,0,0
2023-01-12,NK,1101,N214NK,MIA,FLL,1630,1633.0,3.0,1824,1845.0,21.0,0,,0,114,132.0,111.0,855,0,0,21,0,0
2023-01-12,NK,1116,N471NK,CLT,BOS,739,741.0,2.0,901,858.0,-3.0,0,,0,82,77.0,60.0,615,0,0,0,0,0
2023-01-12,NK,1001,N471NK,BOS,SFO,947,942.0,-5.0,1118,1114.0,-4.0,0,,0,91,92.0,73.0,682,0,0,0,0,0
2023-01-12,NK,1716,N999NK,LAS,SEA,859,856.0,-3.0,1234,1245.0,11.0,0,,0,215,229.0,204.0,1612,0,0,0,0,0
2023-01-12,NK,2648,N999NK,SEA,DTW,1340,1332.0,-8.0,1616,1608.0,-8.0,0,,0,156,156.0,135.0,1170,0,0,0,0,0
2023-01-12,NK,1695,N951NK,TPA,LGA,613,618.0,5.0,1014,1007.0,-7.0,0,,0,241,229.0,207.0,1807,0,0,0,0,0
2023-01-12,NK,1817,N951NK,LGA,MIA,1103,1058.0,-5.0,1311,1300.0,-11.0,0,,0,128,122.0,99.0,960,0,0,0,0,0
2023-01-12,NK,285,N951NK,MIA,DFW,1353,1354.0,1.0,1757,1815.0,18.0,0,,0,244,261.0,241.0,1830,0,0,18,0,0
2023-01-12,NK,1800,N926NK,SEA,MIA,835,907.0,32.0,1240,1305.0,25.0,0,,0,245,238.0,220.0,1837,25,0,0,0,0
2023-01-12,NK,1489,N926NK,MIA,CLT,1350,1354.0,4.0,1627,1647.0,20.0,0,,0,157,173.0,152.0,1177,0,0,0,0,20
2023-01-12,NK,2828,N926NK,CLT,LAX,1738,1737.0,-1.0,2129,2125.0,-4.0,0,,0,231,228.0,206.0,1732,0,0,0,0,0
2023-01-12,NK,715,N926NK,LAX,SLC,2211,2209.0,-2.0,18,32.0,14.0,0,,0,127,143.0,118.0,952,0,0,0,0,0
2023-01-12,NK,1238,N414NK,ORD,JFK,704,658.0,-6.0,925,930.0,5.0,0,,0,141,152.0,133.0,1057,0,0,0,0,0
2023-01-12,NK,2765,N414NK,JFK,BOS,1017,1017.0,0.0,1339,1352.0,13.0,0,,0,202,215.0,191.0,1515,0,0,0,0,0
2023-01-12,NK,1043,N414NK,BOS,PHL,1448,1448.0,0.0,1827,1821.0,-6.0,0,,0,219,213.0,197.0,1642,0,0,0,0,0
2023-01-12,NK,536,N414NK,PHL,DFW,1910,2014.0,64.0,2244,2349.0,65.0,0,,0,214,215.0,199.0,1605,0,0,65,0,0
2023-01-12,NK,1137,N345NK,PHL,SFO,749,741.0,-8.0,1152,1145.0,-7.0,0,,0,243,244.0,229.0,1822,0,0,0,0,0
2023-01-12,NK,2025,N345NK,SFO,LAS,1235,1237.0,2.0,1640,1634.0,-6.0,0,,0,245,237.0,220.0,1837,0,0,0,0,0
2023-01-12,NK,940,N345NK,LAS,PHL,1734,1735.0,1.0,1854,1913.0,19.0,0,,0,80,98.0,74.0,600,0,0,19,0,0
2023-01-12,NK,2440,N345NK,PHL,BOS,2000,2004.0,4.0,2159,2212.0,13.0,0,,0,119,128.0,104.0,892,0,0,0,0,0
2023-01-12,NK,1019,N159NK,DTW,EWR,730,729.0,-1.0,926,914.0,-12.0,0,,0,116,105.0,85.0,870,0,0,0,0,0
2023-01-12,NK,305,N159NK,EWR,SAN,1010,1025.0,15.0,1218,1241.0,23.0,0,,0,128,136.0,112.0,960,0,0,23,0,0
2023-01-12,NK,1360,N159NK,SAN,CLT,1338,1341.0,3.0,1750,1759.0,9.0,0,,0,252,258.0,243.0,1890,0,0,0,0,0
2023-01-12,NK,1195,N159NK,CLT,SFO,1854,1853.0,-1.0,2241,2236.0,-5.0,0,,0,227,223.0,204.0,1702,0,0,0,0,0
2023-01-12,NK,2864,N346NK,ORD,SLC,627,640.0,13.0,913,922.0,9.0,0,,0,166,162.0,142.0,1245,0,0,0,0,0
2023-01-12,NK,976,N346NK,SLC,CLT,1020,1013.0,-7.0,1219,1208.0,-11.0,0,,0,119,115.0,90.0,892,0,0,0,0,0
2023-01-12,NK,1153,N999NK,DTW,MIA,845,838.0,-7.0,1048,1042.0,-6.0,0,,0,123,124.0,108.0,922,0,0,0,0,0
2023-01-12,NK,692,N999NK,MIA,ATL,1142,1141.0,-1.0,1530,1546.0,16.0,0,,0,228,245.0,228.0,1710,0,0,16,0,0
2023-01-12,NK,1493,N680NK,PHL,EWR,705,704.0,-1.0,1114,1106.0,-8.0,0,,0,249,242.0,221.0,1867,0,0,0,0,0
2023-01-12,NK,683,N680NK,EWR,SEA,1153,1203.0,10.0,1416,1428.0,12.0,0,,0,143,145.0,125.0,1072,0,0,0,0,0
2023-01-12,NK,2613,N180NK,JFK,PHL,612,615.0,3.0,907,907.0,0.0,0,,0,175,172.0,153.0,1312,0,0,0,0,0
2023-01-12,NK,1582,N180NK,PHL,EWR,1004,1021.0,17.0,1142,1156.0,14.0,0,,0,98,95.0,78.0,735,0,0,0,0,0
2023-01-12,NK,2605,N187NK,CLT,PHL,651,657.0,6.0,845,851.0,6.0,0,,0,114,114.0,96.0,855,0,0,0,0,0
2023-01-12,NK,1767,N187NK,PHL,IAD,951,1041.0,50.0,1405,1513.0,68.0,0,,0,254,272.0,247.0,1905,0,0,0,68,0
2023-01-12,NK,1389,N187NK,IAD,BWI,1602,1643.0,41.0,1953,2033.0,40.0,0,,0,231,230.0,206.0,1732,0,0,0,0,40
2023-01-12,NK,360,N187NK,BWI,FLL,2121,2150.0,29.0,5,30.0,25.0,0,,0,164,160.0,136.0,1230,0,0,0,0,25
2023-01-12,NK,2670,N849NK,PHX,MIA,840,834.0,-6.0,1036,1026.0,-10.0,0,,0,116,112.0,89.0,870,0,0,0,0,0
2023-01-12,NK,1409,N849NK,MIA,JFK,1124,1141.0,17.0,1529,1547.0,18.0,0,,0,245,246.0,222.0,1837,18,0,0,0,0
2023-01-12,NK,2121,N849NK,JFK,SEA,1639,1632.0,-7.0,1926,1915.0,-11.0,0,,0,167,163.0,145.0,1252,0,0,0,0,0
2023-01-12,NK,992,N597NK,LGA,EWR,836,841.0,5.0,1151,1213.0,22.0,0,,0,195,212.0,187.0,1462,0,0,22,0,0
2023-01-12,NK,322,N597NK,EWR,MCO,1302,1303.0,1.0,1653,1702.0,9.0,0,,0,231,239.0,223.0,1732,0,0,0,0,0
2023-01-12,NK,2484,N597NK,MCO,LAX,1752,1744.0,-8.0,2029,2016.0,-13.0,0,,0,157,152.0,133.0,1177,0,0,0,0,0
2023-01-12,NK,2941,N935NK,PHL,MIA,647,650.0,3.0,921,917.0,-4.0,0,,0,154,147.0,124.0,1155,0,0,0,0,0
2023-01-12,NK,1962,N935NK,MIA,DFW,1007,1004.0,-3.0,1226,1230.0,4.0,0,,0,139,146.0,121.0,1042,0,0,0,0,0
2023-01-12,NK,497,N170NK,JFK,CLT,826,819.0,-7.0,1008,1005.0,-3.0,0,,0,102,106.0,84.0,765,0,0,0,0,0
2023-01-12,NK,226,N170NK,CLT,TPA,1055,1112.0,17.0,1225,1233.0,8.0,0,,0,90,81.0,58.0,675,0,0,0,0,0
2023-01-12,NK,2917,N170NK,TPA,CLT,1322,1318.0,-4.0,1715,1707.0,-8.0,0,,0,233,229.0,208.0,1747,0,0,0,0,0
2023-01-12,NK,217,N878NK,ATL,MIA,804,812.0,8.0,1027,1044.0,17.0,0,,0,143,152.0,135.0,1072,17,0,0,0,0
2023-01-12,NK,545,N878NK,MIA,DTW,1137,1141.0,4.0,1403,1423.0,20.0,0,,0,146,162.0,138.0,1095,0,0,20,0,0
2023-01-12,NK,1354,N878NK,DTW,IAD,1521,1514.0,-7.0,1803,1814.0,11.0,0,,0,162,180.0,161.0,1215,0,0,0,0,0
2023-01-12,F9,1992,N645F9,DEN,MSP,625,626.0,1.0,917,912.0,-5.0,0,,0,172,166.0,142.0,1290,0,0,0,0,0
2023-01-12,F9,221,N645F9,MSP,DEN,959,1000.0,1.0,1350,1401.0,11.0,0,,0,231,241.0,218.0,1732,0,0,0,0,0
2023-01-12,F9,2669,N645F9,DEN,IAD,1452,1447.0,-5.0,1842,1843.0,1.0,0,,0,230,236.0,216.0,1725,0,0,0,0,0
2023-01-12,F9,991,N645F9,IAD,BOS,1932,1933.0,1.0,2231,2228.0,-3.0,0,,0,179,175.0,155.0,1342,0,0,0,0,0
2023-01-12,F9,1226,N884F9,BOS,TPA,704,659.0,-5.0,854,853.0,-1.0,0,,0,110,114.0,96.0,825,0,0,0,0,0
2023-01-12,F9,2492,N884F9,TPA,SFO,952,951.0,-1.0,1107,1057.0,-10.0,0,,0,75,66.0,41.0,562,0,0,0,0,0
2023-01-12,F9,2943,N884F9,SFO,BOS,1148,1141.0,-7.0,1424,1425.0,1.0,0,,0,156,164.0,149.0,1170,0,0,0,0,0
2023-01-12,F9,1518,N228F9,DTW,LAS,652,653.0,1.0,913,924.0,11.0,0,,0,141,151.0,132.0,1057,0,0,0,0,0
2023-01-12,F9,561,N228F9,LAS,MSP,1017,1020.0,3.0,1132,1144.0,12.0,0,,0,75,84.0,67.0,562,0,0,0,0,0
2023-01-12,F9,587,N231F9,LGA,LAS,725,725.0,0.0,853,903.0,10.0,0,,0,88,98.0,78.0,660,0,0,0,0,0
2023-01-12,F9,783,N231F9,LAS,ATL,1002,1005.0,3.0,1323,1335.0,12.0,0,,0,201,210.0,186.0,1507,0,0,0,0,0
2023-01-12,F9,1361,N231F9,ATL,CLT,1424,1435.0,11.0,1735,1752.0,17.0,0,,0,191,197.0,180.0,1432,0,0,17,0,0
2023-01-12,F9,506,N775F9,FLL,JFK,603,606.0,3.0,1003,1018.0,15.0,0,,0,240,252.0,229.0,1800,0,0,15,0,0
2023-01-12,F9,588,N775F9,JFK,BOS,1112,1110.0,-2.0,1420,1436.0,16.0,0,,0,188,206.0,186.0,1410,0,0,16,0,0
2023-01-12,F9,1934,N586F9,BWI,SAN,840,844.0,4.0,1238,1246.0,8.0,0,,0,238,242.0,222.0,1785,0,0,0,0,0
2023-01-12,F9,586,N586F9,SAN,FLL,1335,1334.0,-1.0,1702,1717.0,15.0,0,,0,207,223.0,206.0,1552,0,0,15,0,0
2023-01-12,F9,2213,N586F9,FLL,DEN,1816,1816.0,0.0,2054,2104.0,10.0,0,,0,158,168.0,152.0,1185,0,0,0,0,0
2023-01-12,F9,1120,N586F9,DEN,BOS,2158,2158.0,0.0,41,56.0,15.0,0,,0,163,178.0,163.0,1222,0,0,15,0,0
2023-01-12,F9,1883,N662F9,MSP,DFW,831,825.0,-6.0,1038,1040.0,2.0,0,,0,127,135.0,110.0,952,0,0,0,0,0
2023-01-12,F9,2249,N662F9,DFW,BWI,1130,1126.0,-4.0,1308,1314.0,6.0,0,,0,98,108.0,90.0,735,0,0,0,0,0
2023-01-12,F9,490,N662F9,BWI,IAD,1359,1400.0,1.0,1537,1542.0,5.0,0,,0,98,102.0,77.0,735,0,0,0,0,0
2023-01-12,F9,286,N662F9,IAD,LAS,1639,1643.0,4.0,1846,1907.0,21.0,0,,0,127,144.0,123.0,952,0,0,21,0,0
2023-01-12,F9,2132,N269F9,LAS,EWR,847,850.0,3.0,1128,1144.0,16.0,0,,0,161,174.0,157.0,1207,0,0,16,0,0
2023-01-12,F9,2711,N269F9,EWR,FLL,1235,1254.0,19.0,1411,1431.0,20.0,0,,0,96,97.0,79.0,720,18,0,0,0,1
2023-01-12,F9,1603,N269F9,FLL,CLT,1520,1602.0,42.0,1854,1930.0,36.0,0,,0,214,208.0,186.0,1605,0,0,0,36,0
2023-01-12,F9,2666,N269F9,CLT,LGA,2030,2054.0,24.0,13,33.0,20.0,0,,0,223,219.0,195.0,1672,0,0,0,0,20
2023-01-12,F9,1136,N371F9,SAN,CLT,639,639.0,0.0,1035,1051.0,16.0,0,,0,236,252.0,227.0,1770,0,0,16,0,0
2023-01-12,F9,2630,N371F9,CLT,MSP,1148,1230.0,42.0,1549,1637.0,48.0,0,,0,241,247.0,230.0,1807,0,0,48,0,0
2023-01-12,F9,1050,N640F9,TPA,DEN,729,731.0,2.0,845,850.0,5.0,0,,0,76,79.0,61.0,570,0,0,0,0,0
2023-01-12,F9,2034,N640F9,DEN,LGA,939,1000.0,21.0,1136,1150.0,14.0,0,,0,117,110.0,85.0,877,0,0,0,0,0
